iso3,year,indicator_code,value
BFA,2016,SH.IMM.IDPT,91
BFA,2017,SH.IMM.IDPT,91
BFA,2018,SH.IMM.IDPT,91
BFA,2019,SH.IMM.IDPT,91
BFA,2020,SH.IMM.IDPT,91
BFA,2021,SH.IMM.IDPT,91
BFA,2022,SH.IMM.IDPT,91
BFA,2000,SH.IMM.MEAS,48
BFA,2001,SH.IMM.MEAS,63
BFA,2002,SH.IMM.MEAS,64
BFA,2003,SH.IMM.MEAS,76
BFA,2004,SH.IMM.MEAS,78
BFA,2005,SH.IMM.MEAS,84
BFA,2006,SH.IMM.MEAS,88
BFA,2007,SH.IMM.MEAS,94
BFA,2008,SH.IMM.MEAS,94
BFA,2009,SH.IMM.MEAS,94
BFA,2010,SH.IMM.MEAS,92
BFA,2011,SH.IMM.MEAS,89
BFA,2012,SH.IMM.MEAS,87
BFA,2013,SH.IMM.MEAS,82
BFA,2014,SH.IMM.MEAS,88
BFA,2015,SH.IMM.MEAS,88
BFA,2016,SH.IMM.MEAS,88
BFA,2017,SH.IMM.MEAS,88
BFA,2018,SH.IMM.MEAS,88
BFA,2019,SH.IMM.MEAS,88
BFA,2020,SH.IMM.MEAS,88
BFA,2021,SH.IMM.MEAS,88
BFA,2022,SH.IMM.MEAS,88
BFA,2000,SH.MLR.INCD.P3,597.17
BFA,2001,SH.MLR.INCD.P3,597.54
BFA,2002,SH.MLR.INCD.P3,592.47
BFA,2003,SH.MLR.INCD.P3,582.14
BFA,2004,SH.MLR.INCD.P3,559.01
BFA,2005,SH.MLR.INCD.P3,528.52
BFA,2006,SH.MLR.INCD.P3,511.16
BFA,2007,SH.MLR.INCD.P3,519.27
BFA,2008,SH.MLR.INCD.P3,549.65
BFA,2009,SH.MLR.INCD.P3,568.59
BFA,2010,SH.MLR.INCD.P3,568.37
BFA,2011,SH.MLR.INCD.P3,554.68
BFA,2012,SH.MLR.INCD.P3,533.39
BFA,2013,SH.MLR.INCD.P3,487.14
BFA,2014,SH.MLR.INCD.P3,446.14
BFA,2015,SH.MLR.INCD.P3,417.95
BFA,2016,SH.MLR.INCD.P3,373.17
BFA,2017,SH.MLR.INCD.P3,356.56
BFA,2018,SH.MLR.INCD.P3,356.23
BFA,2019,SH.MLR.INCD.P3,356.49
BFA,2020,SH.MLR.INCD.P3,378.17
BFA,2021,SH.MLR.INCD.P3,378.58
BFA,2022,SH.MLR.INCD.P3,356.27
BFA,2000,SH.STA.MMRT,524
BFA,2001,SH.STA.MMRT,513
BFA,2002,SH.STA.MMRT,508
BFA,2003,SH.STA.MMRT,495
BFA,2004,SH.STA.MMRT,481
BFA,2005,SH.STA.MMRT,467
BFA,2006,SH.STA.MMRT,463
BFA,2007,SH.STA.MMRT,453
BFA,2008,SH.STA.MMRT,429
BFA,2009,SH.STA.MMRT,419
BFA,2010,SH.STA.MMRT,404
BFA,2011,SH.STA.MMRT,388
BFA,2012,SH.STA.MMRT,376
BFA,2013,SH.STA.MMRT,361
BFA,2014,SH.STA.MMRT,344
BFA,2015,SH.STA.MMRT,328
BFA,2016,SH.STA.MMRT,313
BFA,2017,SH.STA.MMRT,298
BFA,2018,SH.STA.MMRT,286
BFA,2019,SH.STA.MMRT,274
BFA,2020,SH.STA.MMRT,334
BFA,2021,SH.STA.MMRT,354
BFA,2022,SH.STA.MMRT,316
BFA,2000,SH.XPD.CHEX.PC.CD,10.00902748
BFA,2001,SH.XPD.CHEX.PC.CD,10.27519512
BFA,2002,SH.XPD.CHEX.PC.CD,11.93992615
BFA,2003,SH.XPD.CHEX.PC.CD,16.02656555
BFA,2004,SH.XPD.CHEX.PC.CD,21.12279129
BFA,2005,SH.XPD.CHEX.PC.CD,21.34285545
BFA,2006,SH.XPD.CHEX.PC.CD,23.55202866
BFA,2007,SH.XPD.CHEX.PC.CD,29.72483063
BFA,2008,SH.XPD.CHEX.PC.CD,30.76880074
BFA,2009,SH.XPD.CHEX.PC.CD,31.26260567
BFA,2010,SH.XPD.CHEX.PC.CD,33.05819321
BFA,2011,SH.XPD.CHEX.PC.CD,33.70409393
BFA,2012,SH.XPD.CHEX.PC.CD,33.66717529
BFA,2013,SH.XPD.CHEX.PC.CD,42.26796341
BFA,2014,SH.XPD.CHEX.PC.CD,38.24516678
BFA,2015,SH.XPD.CHEX.PC.CD,32.3375206
BFA,2016,SH.XPD.CHEX.PC.CD,39.50990677
BFA,2017,SH.XPD.CHEX.PC.CD,43.37775803
BFA,2018,SH.XPD.CHEX.PC.CD,38.48573303
BFA,2019,SH.XPD.CHEX.PC.CD,41.06895828
BFA,2020,SH.XPD.CHEX.PC.CD,57.17589188
BFA,2021,SH.XPD.CHEX.PC.CD,63.59171295
BFA,2022,SH.XPD.CHEX.PC.CD,64.38339996
BFA,2000,SP.DYN.IMRT.IN,92.4
BFA,2001,SP.DYN.IMRT.IN,90.4
BFA,2002,SP.DYN.IMRT.IN,88.2
BFA,2003,SP.DYN.IMRT.IN,85.8
BFA,2004,SP.DYN.IMRT.IN,83.1
BFA,2005,SP.DYN.IMRT.IN,80.2
BFA,2006,SP.DYN.IMRT.IN,77.1
BFA,2007,SP.DYN.IMRT.IN,74.1
BFA,2008,SP.DYN.IMRT.IN,71.2
BFA,2009,SP.DYN.IMRT.IN,68.5
BFA,2010,SP.DYN.IMRT.IN,66
BFA,2011,SP.DYN.IMRT.IN,63.8
BFA,2012,SP.DYN.IMRT.IN,61.7
BFA,2013,SP.DYN.IMRT.IN,59.8
BFA,2014,SP.DYN.IMRT.IN,58
BFA,2015,SP.DYN.IMRT.IN,56.3
BFA,2016,SP.DYN.IMRT.IN,54.7
BFA,2017,SP.DYN.IMRT.IN,53.1
BFA,2018,SP.DYN.IMRT.IN,51.7
BFA,2019,SP.DYN.IMRT.IN,50.2
BFA,2020,SP.DYN.IMRT.IN,48.7
BFA,2021,SP.DYN.IMRT.IN,47.4
BFA,2022,SP.DYN.IMRT.IN,46.1
BFA,2000,SP.DYN.LE00.IN,50.808
BFA,2001,SP.DYN.LE00.IN,51.188
BFA,2002,SP.DYN.LE00.IN,51.447
BFA,2003,SP.DYN.LE00.IN,51.959
BFA,2004,SP.DYN.LE00.IN,52.6
BFA,2005,SP.DYN.LE00.IN,53.271
BFA,2006,SP.DYN.LE00.IN,53.784
BFA,2007,SP.DYN.LE00.IN,54.377
BFA,2008,SP.DYN.LE00.IN,55.199
BFA,2009,SP.DYN.LE00.IN,55.791
BFA,2010,SP.DYN.LE00.IN,56.343
BFA,2011,SP.DYN.LE00.IN,57.001
BFA,2012,SP.DYN.LE00.IN,57.457
BFA,2013,SP.DYN.LE00.IN,57.903
BFA,2014,SP.DYN.LE00.IN,58.331
BFA,2015,SP.DYN.LE00.IN,58.778
BFA,2016,SP.DYN.LE00.IN,59.173
BFA,2017,SP.DYN.LE00.IN,59.578
BFA,2018,SP.DYN.LE00.IN,59.972
BFA,2019,SP.DYN.LE00.IN,60.184
BFA,2020,SP.DYN.LE00.IN,60.454
BFA,2021,SP.DYN.LE00.IN,60.046
BFA,2022,SP.DYN.LE00.IN,60.7
BWA,2000,SH.DYN.MORT,79.8
BWA,2001,SH.DYN.MORT,79.3
BWA,2002,SH.DYN.MORT,77.9
BWA,2003,SH.DYN.MORT,76.7
BWA,2004,SH.DYN.MORT,75.7
BWA,2005,SH.DYN.MORT,70.8
BWA,2006,SH.DYN.MORT,66
BWA,2007,SH.DYN.MORT,64.3
BWA,2008,SH.DYN.MORT,63.7
BWA,2009,SH.DYN.MORT,60.6
BWA,2010,SH.DYN.MORT,58.4
BWA,2011,SH.DYN.MORT,58.8
BWA,2012,SH.DYN.MORT,53.9
BWA,2013,SH.DYN.MORT,50.3
BWA,2014,SH.DYN.MORT,49
BWA,2015,SH.DYN.MORT,46.7
BWA,2016,SH.DYN.MORT,45.1
BWA,2017,SH.DYN.MORT,42.1
BWA,2018,SH.DYN.MORT,41.2
BWA,2019,SH.DYN.MORT,40
BWA,2020,SH.DYN.MORT,38.9
BWA,2021,SH.DYN.MORT,37.1
BWA,2022,SH.DYN.MORT,35.7
BWA,2000,SH.IMM.IDPT,97
BWA,2001,SH.IMM.IDPT,97
BWA,2002,SH.IMM.IDPT,97
BWA,2003,SH.IMM.IDPT,96
BWA,2004,SH.IMM.IDPT,96
BWA,2005,SH.IMM.IDPT,96
BWA,2006,SH.IMM.IDPT,96
BWA,2007,SH.IMM.IDPT,96
BWA,2008,SH.IMM.IDPT,96
BWA,2009,SH.IMM.IDPT,96
BWA,2010,SH.IMM.IDPT,95
BWA,2011,SH.IMM.IDPT,95
BWA,2012,SH.IMM.IDPT,95
BWA,2013,SH.IMM.IDPT,95
BWA,2014,SH.IMM.IDPT,95
BWA,2015,SH.IMM.IDPT,95
BWA,2016,SH.IMM.IDPT,95
BWA,2017,SH.IMM.IDPT,95
BWA,2018,SH.IMM.IDPT,95
BWA,2019,SH.IMM.IDPT,95
BWA,2020,SH.IMM.IDPT,95
BWA,2021,SH.IMM.IDPT,95
BWA,2022,SH.IMM.IDPT,86
BWA,2000,SH.IMM.MEAS,91
BWA,2001,SH.IMM.MEAS,91
BWA,2002,SH.IMM.MEAS,92
BWA,2003,SH.IMM.MEAS,92
BWA,2004,SH.IMM.MEAS,93
BWA,2005,SH.IMM.MEAS,93
BWA,2006,SH.IMM.MEAS,94
BWA,2007,SH.IMM.MEAS,95
BWA,2008,SH.IMM.MEAS,95
BWA,2009,SH.IMM.MEAS,96
BWA,2010,SH.IMM.MEAS,96
BWA,2011,SH.IMM.MEAS,97
BWA,2012,SH.IMM.MEAS,97
BWA,2013,SH.IMM.MEAS,97
BWA,2014,SH.IMM.MEAS,97
BWA,2015,SH.IMM.MEAS,97
BWA,2016,SH.IMM.MEAS,97
BWA,2017,SH.IMM.MEAS,97
BWA,2018,SH.IMM.MEAS,97
BWA,2019,SH.IMM.MEAS,97
BWA,2020,SH.IMM.MEAS,87
BWA,2021,SH.IMM.MEAS,97
BWA,2022,SH.IMM.MEAS,90
BWA,2000,SH.MLR.INCD.P3,17.23
BWA,2001,SH.MLR.INCD.P3,6.79
BWA,2002,SH.MLR.INCD.P3,3.17
BWA,2003,SH.MLR.INCD.P3,1.58
BWA,2004,SH.MLR.INCD.P3,1.02
BWA,2005,SH.MLR.INCD.P3,1.2
BWA,2006,SH.MLR.INCD.P3,3.86
BWA,2007,SH.MLR.INCD.P3,1.02
BWA,2008,SH.MLR.INCD.P3,1.9
BWA,2009,SH.MLR.INCD.P3,2.06
BWA,2010,SH.MLR.INCD.P3,1.65
BWA,2011,SH.MLR.INCD.P3,0.5
BWA,2012,SH.MLR.INCD.P3,0.22
BWA,2013,SH.MLR.INCD.P3,0.51
BWA,2014,SH.MLR.INCD.P3,1.44
BWA,2015,SH.MLR.INCD.P3,0.31
BWA,2016,SH.MLR.INCD.P3,0.67
BWA,2017,SH.MLR.INCD.P3,1.96
BWA,2018,SH.MLR.INCD.P3,0.53
BWA,2019,SH.MLR.INCD.P3,0.17
BWA,2020,SH.MLR.INCD.P3,1.13
BWA,2021,SH.MLR.INCD.P3,0.67
BWA,2022,SH.MLR.INCD.P3,0.34
BWA,2000,SH.STA.MMRT,136
BWA,2001,SH.STA.MMRT,138
BWA,2002,SH.STA.MMRT,140
BWA,2003,SH.STA.MMRT,142
BWA,2004,SH.STA.MMRT,151
BWA,2005,SH.STA.MMRT,166
BWA,2006,SH.STA.MMRT,204
BWA,2007,SH.STA.MMRT,201
BWA,2008,SH.STA.MMRT,199
BWA,2009,SH.STA.MMRT,213
BWA,2010,SH.STA.MMRT,228
BWA,2011,SH.STA.MMRT,269
BWA,2012,SH.STA.MMRT,288
BWA,2013,SH.STA.MMRT,221
BWA,2014,SH.STA.MMRT,212
BWA,2015,SH.STA.MMRT,141
BWA,2016,SH.STA.MMRT,72
BWA,2017,SH.STA.MMRT,46
BWA,2018,SH.STA.MMRT,99
BWA,2019,SH.STA.MMRT,100
BWA,2020,SH.STA.MMRT,98
BWA,2021,SH.STA.MMRT,165
BWA,2022,SH.STA.MMRT,120
BWA,2000,SH.XPD.CHEX.PC.CD,206.93144226
BWA,2001,SH.XPD.CHEX.PC.CD,203.01203918
BWA,2002,SH.XPD.CHEX.PC.CD,206.11392212
BWA,2003,SH.XPD.CHEX.PC.CD,269.58544922
BWA,2004,SH.XPD.CHEX.PC.CD,297.2512207
BWA,2005,SH.XPD.CHEX.PC.CD,281.38796997
BWA,2006,SH.XPD.CHEX.PC.CD,258.01873779
BWA,2007,SH.XPD.CHEX.PC.CD,305.22042847
BWA,2008,SH.XPD.CHEX.PC.CD,324.54284668
BWA,2009,SH.XPD.CHEX.PC.CD,336.53146362
BWA,2010,SH.XPD.CHEX.PC.CD,389.55178833
BWA,2011,SH.XPD.CHEX.PC.CD,427.70709229
BWA,2012,SH.XPD.CHEX.PC.CD,418.82244873
BWA,2013,SH.XPD.CHEX.PC.CD,433.29150391
BWA,2014,SH.XPD.CHEX.PC.CD,418.82452393
BWA,2015,SH.XPD.CHEX.PC.CD,374.79058838
BWA,2016,SH.XPD.CHEX.PC.CD,389.3107605
BWA,2017,SH.XPD.CHEX.PC.CD,471.05056763
BWA,2018,SH.XPD.CHEX.PC.CD,447.4473877
BWA,2019,SH.XPD.CHEX.PC.CD,438.28546143
BWA,2020,SH.XPD.CHEX.PC.CD,386.28860474
BWA,2021,SH.XPD.CHEX.PC.CD,492.14276123
BWA,2022,SH.XPD.CHEX.PC.CD,477.77633667
BWA,2000,SP.DYN.IMRT.IN,39.4
BWA,2001,SP.DYN.IMRT.IN,39
BWA,2002,SP.DYN.IMRT.IN,39.7
BWA,2003,SP.DYN.IMRT.IN,41.4
BWA,2004,SP.DYN.IMRT.IN,44
BWA,2005,SP.DYN.IMRT.IN,43.6
BWA,2006,SP.DYN.IMRT.IN,45.8
BWA,2007,SP.DYN.IMRT.IN,50.3
BWA,2008,SP.DYN.IMRT.IN,52.8
BWA,2009,SP.DYN.IMRT.IN,52.5
BWA,2010,SP.DYN.IMRT.IN,53.3
BWA,2011,SP.DYN.IMRT.IN,54.3
BWA,2012,SP.DYN.IMRT.IN,49.5
BWA,2013,SP.DYN.IMRT.IN,47
BWA,2014,SP.DYN.IMRT.IN,46.2
BWA,2015,SP.DYN.IMRT.IN,44.2
BWA,2016,SP.DYN.IMRT.IN,42.8
BWA,2017,SP.DYN.IMRT.IN,40
BWA,2018,SP.DYN.IMRT.IN,38.7
BWA,2019,SP.DYN.IMRT.IN,37.4
BWA,2020,SP.DYN.IMRT.IN,36.5
BWA,2021,SP.DYN.IMRT.IN,35.4
BWA,2022,SP.DYN.IMRT.IN,34.3
BWA,2000,SP.DYN.LE00.IN,52.263
BWA,2001,SP.DYN.LE00.IN,52.21
BWA,2002,SP.DYN.LE00.IN,52.373
BWA,2003,SP.DYN.LE00.IN,52.851
BWA,2004,SP.DYN.LE00.IN,53.573
BWA,2005,SP.DYN.LE00.IN,54.386
BWA,2006,SP.DYN.LE00.IN,55.112
BWA,2007,SP.DYN.LE00.IN,56.735
BWA,2008,SP.DYN.LE00.IN,57.661
BWA,2009,SP.DYN.LE00.IN,58.297
BWA,2010,SP.DYN.LE00.IN,59.137
BWA,2011,SP.DYN.LE00.IN,59.715
BWA,2012,SP.DYN.LE00.IN,60.384
BWA,2013,SP.DYN.LE00.IN,61.217
BWA,2014,SP.DYN.LE00.IN,62.167
BWA,2015,SP.DYN.LE00.IN,63.215
BWA,2016,SP.DYN.LE00.IN,64.32
BWA,2017,SP.DYN.LE00.IN,65.42
BWA,2018,SP.DYN.LE00.IN,66.371
BWA,2019,SP.DYN.LE00.IN,67.167
BWA,2020,SP.DYN.LE00.IN,67.643
BWA,2021,SP.DYN.LE00.IN,63.303
BWA,2022,SP.DYN.LE00.IN,68.749
CAF,2000,SH.DYN.MORT,165.5
CAF,2001,SH.DYN.MORT,162.5
CAF,2002,SH.DYN.MORT,159
CAF,2003,SH.DYN.MORT,155.6
CAF,2004,SH.DYN.MORT,151.8
CAF,2005,SH.DYN.MORT,147.9
CAF,2006,SH.DYN.MORT,143.5
CAF,2007,SH.DYN.MORT,139.3
CAF,2008,SH.DYN.MORT,135.5
CAF,2009,SH.DYN.MORT,489.3
CAF,2010,SH.DYN.MORT,150.7
CAF,2011,SH.DYN.MORT,125.1
CAF,2012,SH.DYN.MORT,121.9
CAF,2013,SH.DYN.MORT,134.2
CAF,2014,SH.DYN.MORT,186.8
CAF,2015,SH.DYN.MORT,113.7
CAF,2016,SH.DYN.MORT,126.8
CAF,2017,SH.DYN.MORT,155.2
CAF,2018,SH.DYN.MORT,120.2
CAF,2019,SH.DYN.MORT,254.7
CAF,2020,SH.DYN.MORT,124.2
CAF,2021,SH.DYN.MORT,178.7
CAF,2022,SH.DYN.MORT,424.6
CAF,2000,SH.IMM.IDPT,37
CAF,2001,SH.IMM.IDPT,40
CAF,2002,SH.IMM.IDPT,44
CAF,2003,SH.IMM.IDPT,47
CAF,2004,SH.IMM.IDPT,51
CAF,2005,SH.IMM.IDPT,54
CAF,2006,SH.IMM.IDPT,51
CAF,2007,SH.IMM.IDPT,48
CAF,2008,SH.IMM.IDPT,45
CAF,2009,SH.IMM.IDPT,42
CAF,2010,SH.IMM.IDPT,45
CAF,2011,SH.IMM.IDPT,47
CAF,2012,SH.IMM.IDPT,47
CAF,2013,SH.IMM.IDPT,23
CAF,2014,SH.IMM.IDPT,45
CAF,2015,SH.IMM.IDPT,43
CAF,2016,SH.IMM.IDPT,42
CAF,2017,SH.IMM.IDPT,42
CAF,2018,SH.IMM.IDPT,40
CAF,2019,SH.IMM.IDPT,38
CAF,2020,SH.IMM.IDPT,37
CAF,2021,SH.IMM.IDPT,35
CAF,2022,SH.IMM.IDPT,33
CAF,2000,SH.IMM.MEAS,36
CAF,2001,SH.IMM.MEAS,35
CAF,2002,SH.IMM.MEAS,42
CAF,2003,SH.IMM.MEAS,49
CAF,2004,SH.IMM.MEAS,55
CAF,2005,SH.IMM.MEAS,62
CAF,2006,SH.IMM.MEAS,61
CAF,2007,SH.IMM.MEAS,59
CAF,2008,SH.IMM.MEAS,58
CAF,2009,SH.IMM.MEAS,56
CAF,2010,SH.IMM.MEAS,53
CAF,2011,SH.IMM.MEAS,49
CAF,2012,SH.IMM.MEAS,48
CAF,2013,SH.IMM.MEAS,25
CAF,2014,SH.IMM.MEAS,47
CAF,2015,SH.IMM.MEAS,46
CAF,2016,SH.IMM.MEAS,45
CAF,2017,SH.IMM.MEAS,41
CAF,2018,SH.IMM.MEAS,39
CAF,2019,SH.IMM.MEAS,37
CAF,2020,SH.IMM.MEAS,36
CAF,2021,SH.IMM.MEAS,34
CAF,2022,SH.IMM.MEAS,32
CAF,2000,SH.MLR.INCD.P3,438.12
CAF,2001,SH.MLR.INCD.P3,438.51
CAF,2002,SH.MLR.INCD.P3,447.85
CAF,2003,SH.MLR.INCD.P3,455.24
CAF,2004,SH.MLR.INCD.P3,461.27
CAF,2005,SH.MLR.INCD.P3,465.26
CAF,2006,SH.MLR.INCD.P3,467.93
CAF,2007,SH.MLR.INCD.P3,467.59
CAF,2008,SH.MLR.INCD.P3,465.74
CAF,2009,SH.MLR.INCD.P3,463.55
CAF,2010,SH.MLR.INCD.P3,453.11
CAF,2011,SH.MLR.INCD.P3,443.04
CAF,2012,SH.MLR.INCD.P3,434.79
CAF,2013,SH.MLR.INCD.P3,427.32
CAF,2014,SH.MLR.INCD.P3,420.39
CAF,2015,SH.MLR.INCD.P3,410.31
CAF,2016,SH.MLR.INCD.P3,395.97
CAF,2017,SH.MLR.INCD.P3,387.44
CAF,2018,SH.MLR.INCD.P3,385.26
CAF,2019,SH.MLR.INCD.P3,383.29
CAF,2020,SH.MLR.INCD.P3,376.08
CAF,2021,SH.MLR.INCD.P3,364.25
CAF,2022,SH.MLR.INCD.P3,354.5
CAF,2000,SH.STA.MMRT,1490
CAF,2001,SH.STA.MMRT,1504
CAF,2002,SH.STA.MMRT,1496
CAF,2003,SH.STA.MMRT,1487
CAF,2004,SH.STA.MMRT,1450
CAF,2005,SH.STA.MMRT,1389
CAF,2006,SH.STA.MMRT,1337
CAF,2007,SH.STA.MMRT,1271
CAF,2008,SH.STA.MMRT,1234
CAF,2009,SH.STA.MMRT,1272
CAF,2010,SH.STA.MMRT,1230
CAF,2011,SH.STA.MMRT,1131
CAF,2012,SH.STA.MMRT,1092
CAF,2013,SH.STA.MMRT,1092
CAF,2014,SH.STA.MMRT,1034
CAF,2015,SH.STA.MMRT,981
CAF,2016,SH.STA.MMRT,962
CAF,2017,SH.STA.MMRT,1093
CAF,2018,SH.STA.MMRT,881
CAF,2019,SH.STA.MMRT,1650
CAF,2020,SH.STA.MMRT,1296
CAF,2021,SH.STA.MMRT,1127
CAF,2022,SH.STA.MMRT,841
CAF,2000,SH.XPD.CHEX.PC.CD,9.9123354
CAF,2001,SH.XPD.CHEX.PC.CD,9.20995235
CAF,2002,SH.XPD.CHEX.PC.CD,10.44132614
CAF,2003,SH.XPD.CHEX.PC.CD,12.15000153
CAF,2004,SH.XPD.CHEX.PC.CD,12.96809387
CAF,2005,SH.XPD.CHEX.PC.CD,13.93517494
CAF,2006,SH.XPD.CHEX.PC.CD,15.15495491
CAF,2007,SH.XPD.CHEX.PC.CD,18.24629021
CAF,2008,SH.XPD.CHEX.PC.CD,18.02888489
CAF,2009,SH.XPD.CHEX.PC.CD,21.37773895
CAF,2010,SH.XPD.CHEX.PC.CD,17.01008034
CAF,2011,SH.XPD.CHEX.PC.CD,19.62990761
CAF,2012,SH.XPD.CHEX.PC.CD,21.33021736
CAF,2013,SH.XPD.CHEX.PC.CD,17.36794472
CAF,2014,SH.XPD.CHEX.PC.CD,18.7120266
CAF,2015,SH.XPD.CHEX.PC.CD,18.44194221
CAF,2016,SH.XPD.CHEX.PC.CD,21.07796097
CAF,2017,SH.XPD.CHEX.PC.CD,28.81619644
CAF,2018,SH.XPD.CHEX.PC.CD,51.3541069
CAF,2019,SH.XPD.CHEX.PC.CD,35.76099014
CAF,2020,SH.XPD.CHEX.PC.CD,42.63476563
CAF,2021,SH.XPD.CHEX.PC.CD,46.25038147
CAF,2022,SH.XPD.CHEX.PC.CD,47.91523361
CAF,2000,SP.DYN.IMRT.IN,99.6
CAF,2001,SP.DYN.IMRT.IN,97.9
CAF,2002,SP.DYN.IMRT.IN,96.1
CAF,2003,SP.DYN.IMRT.IN,94.3
CAF,2004,SP.DYN.IMRT.IN,92.2
CAF,2005,SP.DYN.IMRT.IN,90
CAF,2006,SP.DYN.IMRT.IN,87.4
CAF,2007,SP.DYN.IMRT.IN,85.3
CAF,2008,SP.DYN.IMRT.IN,83.4
CAF,2009,SP.DYN.IMRT.IN,239.9
CAF,2010,SP.DYN.IMRT.IN,88.5
CAF,2011,SP.DYN.IMRT.IN,77.7
CAF,2012,SP.DYN.IMRT.IN,76.1
CAF,2013,SP.DYN.IMRT.IN,81
CAF,2014,SP.DYN.IMRT.IN,101.7
CAF,2015,SP.DYN.IMRT.IN,72
CAF,2016,SP.DYN.IMRT.IN,77.1
CAF,2017,SP.DYN.IMRT.IN,88.4
CAF,2018,SP.DYN.IMRT.IN,73.9
CAF,2019,SP.DYN.IMRT.IN,128.9
CAF,2020,SP.DYN.IMRT.IN,74.7
CAF,2021,SP.DYN.IMRT.IN,96.3
CAF,2022,SP.DYN.IMRT.IN,206.8
CAF,2000,SP.DYN.LE00.IN,46.609
CAF,2001,SP.DYN.LE00.IN,46.734
CAF,2002,SP.DYN.LE00.IN,46.84
CAF,2003,SP.DYN.LE00.IN,47.306
CAF,2004,SP.DYN.LE00.IN,47.696
CAF,2005,SP.DYN.LE00.IN,48.207
CAF,2006,SP.DYN.LE00.IN,48.687
CAF,2007,SP.DYN.LE00.IN,49.327
CAF,2008,SP.DYN.LE00.IN,49.873
CAF,2009,SP.DYN.LE00.IN,14.665
CAF,2010,SP.DYN.LE00.IN,46.871
CAF,2011,SP.DYN.LE00.IN,50.107
CAF,2012,SP.DYN.LE00.IN,51.336
CAF,2013,SP.DYN.LE00.IN,49.487
CAF,2014,SP.DYN.LE00.IN,40.265
CAF,2015,SP.DYN.LE00.IN,51.934
CAF,2016,SP.DYN.LE00.IN,50.999
CAF,2017,SP.DYN.LE00.IN,45.231
CAF,2018,SP.DYN.LE00.IN,52.297
CAF,2019,SP.DYN.LE00.IN,31.53
CAF,2020,SP.DYN.LE00.IN,50.596
CAF,2021,SP.DYN.LE00.IN,40.279
CAF,2022,SP.DYN.LE00.IN,18.818
CIV,2000,SH.DYN.MORT,140.4
CIV,2001,SH.DYN.MORT,136.9
CIV,2002,SH.DYN.MORT,133.1
CIV,2003,SH.DYN.MORT,129.2
CIV,2004,SH.DYN.MORT,125.3
CIV,2005,SH.DYN.MORT,121.2
CIV,2006,SH.DYN.MORT,117.4
CIV,2007,SH.DYN.MORT,113.5
CIV,2008,SH.DYN.MORT,109
CIV,2009,SH.DYN.MORT,105.2
CIV,2010,SH.DYN.MORT,101.6
CIV,2011,SH.DYN.MORT,98.4
CIV,2012,SH.DYN.MORT,95.3
CIV,2013,SH.DYN.MORT,92
CIV,2014,SH.DYN.MORT,88.6
CIV,2015,SH.DYN.MORT,85.5
CIV,2016,SH.DYN.MORT,83
CIV,2017,SH.DYN.MORT,80.5
CIV,2018,SH.DYN.MORT,77.9
CIV,2019,SH.DYN.MORT,75.3
CIV,2020,SH.DYN.MORT,73
CIV,2021,SH.DYN.MORT,70.8
CIV,2022,SH.DYN.MORT,68.7
CIV,2000,SH.IMM.IDPT,65
CIV,2001,SH.IMM.IDPT,66
CIV,2002,SH.IMM.IDPT,65
CIV,2003,SH.IMM.IDPT,62
CIV,2004,SH.IMM.IDPT,68
CIV,2005,SH.IMM.IDPT,77
CIV,2006,SH.IMM.IDPT,77
CIV,2007,SH.IMM.IDPT,76
CIV,2008,SH.IMM.IDPT,74
CIV,2009,SH.IMM.IDPT,81
CIV,2010,SH.IMM.IDPT,78
CIV,2011,SH.IMM.IDPT,61
CIV,2012,SH.IMM.IDPT,82
CIV,2013,SH.IMM.IDPT,75
CIV,2014,SH.IMM.IDPT,73
CIV,2015,SH.IMM.IDPT,79
CIV,2016,SH.IMM.IDPT,87
CIV,2017,SH.IMM.IDPT,83
CIV,2018,SH.IMM.IDPT,83
CIV,2019,SH.IMM.IDPT,79
CIV,2020,SH.IMM.IDPT,72
CIV,2021,SH.IMM.IDPT,73
CIV,2022,SH.IMM.IDPT,73
CIV,2000,SH.IMM.MEAS,68
CIV,2001,SH.IMM.MEAS,71
CIV,2002,SH.IMM.MEAS,71
CIV,2003,SH.IMM.MEAS,70
CIV,2004,SH.IMM.MEAS,78
CIV,2005,SH.IMM.MEAS,84
CIV,2006,SH.IMM.MEAS,73
CIV,2007,SH.IMM.MEAS,67
CIV,2008,SH.IMM.MEAS,63
CIV,2009,SH.IMM.MEAS,67
CIV,2010,SH.IMM.MEAS,64
CIV,2011,SH.IMM.MEAS,49
CIV,2012,SH.IMM.MEAS,74
CIV,2013,SH.IMM.MEAS,70
CIV,2014,SH.IMM.MEAS,59
CIV,2015,SH.IMM.MEAS,67
CIV,2016,SH.IMM.MEAS,73
CIV,2017,SH.IMM.MEAS,70
CIV,2018,SH.IMM.MEAS,74
CIV,2019,SH.IMM.MEAS,71
CIV,2020,SH.IMM.MEAS,63
CIV,2021,SH.IMM.MEAS,65
CIV,2022,SH.IMM.MEAS,62
CIV,2000,SH.MLR.INCD.P3,490.52
CIV,2001,SH.MLR.INCD.P3,502.24
CIV,2002,SH.MLR.INCD.P3,506.32
CIV,2003,SH.MLR.INCD.P3,509.61
CIV,2004,SH.MLR.INCD.P3,500.36
CIV,2005,SH.MLR.INCD.P3,466.34
CIV,2006,SH.MLR.INCD.P3,425.61
